Date,Open,High,Low,Close,Adj Close,Volume
2018-09-10,0.077277,0.078133,0.061708,0.069963,0.069963,399323300
2018-09-17,0.069854,0.093225,0.062599,0.089754,0.089754,760424700
2018-09-24,0.089706,0.091354,0.075378,0.085195,0.085195,538110400
2018-10-01,0.085292,0.085806,0.079175,0.084658,0.084658,238867300
2018-10-08,0.084531,0.088169,0.069839,0.071293,0.071293,300139400
2018-10-15,0.070436,0.078624,0.069773,0.075873,0.075873,220188900
2018-10-22,0.075754,0.076510,0.072361,0.073166,0.073166,99307900
2018-10-29,0.073042,0.077307,0.067883,0.076229,0.076229,147053600
2018-11-05,0.075961,0.081310,0.073912,0.076481,0.076481,215266200
2018-11-12,0.076818,0.077216,0.058250,0.061916,0.061916,218677000
2018-11-19,0.061903,0.061903,0.032798,0.037725,0.037725,262624600
2018-11-26,0.037761,0.044518,0.034029,0.041672,0.041672,208157974
2018-12-03,0.041874,0.041884,0.027393,0.031693,0.031693,166618192
2018-12-10,0.031653,0.032068,0.027791,0.029103,0.029103,73264561
2018-12-17,0.029175,0.045510,0.029099,0.044230,0.044230,368014370
2018-12-24,0.044286,0.049282,0.036501,0.043280,0.043280,232325787
2018-12-31,0.043232,0.049637,0.040308,0.049261,0.049261,172013249
2019-01-07,0.049266,0.054636,0.039807,0.040241,0.040241,302787276
2019-01-14,0.040249,0.046441,0.040204,0.043477,0.043477,197827153
2019-01-21,0.043541,0.044112,0.040897,0.041168,0.041168,114278070
2019-01-28,0.041137,0.041318,0.037044,0.038029,0.038029,141972683
2019-02-04,0.038130,0.042994,0.036060,0.042830,0.042830,129226121
2019-02-11,0.042772,0.042772,0.040222,0.041452,0.041452,96614706
2019-02-18,0.041468,0.050460,0.041380,0.042456,0.042456,227121346
2019-02-25,0.042168,0.044568,0.042097,0.042312,0.042312,109671460
2019-03-04,0.042303,0.046951,0.039830,0.045698,0.045698,171828448
2019-03-11,0.045697,0.051876,0.044979,0.050207,0.050207,262370862
2019-03-18,0.050311,0.064727,0.049668,0.061704,0.061704,557316398
2019-03-25,0.061850,0.073712,0.057534,0.069746,0.069746,634178120
2019-04-01,0.069651,0.099958,0.069019,0.090484,0.090484,1104960865
2019-04-08,0.090466,0.092479,0.077629,0.084643,0.084643,817578195
2019-04-15,0.084643,0.085634,0.071989,0.074106,0.074106,525104915
2019-04-22,0.074101,0.080333,0.066881,0.068591,0.068591,554400316
2019-04-29,0.068620,0.071954,0.064204,0.066146,0.066146,448558651
2019-05-06,0.066164,0.078432,0.059106,0.070086,0.070086,631054439
2019-05-13,0.070086,0.100402,0.069530,0.086996,0.086996,1266082417
2019-05-20,0.086962,0.086993,0.074189,0.086014,0.086014,743861862
2019-05-27,0.086038,0.097519,0.081744,0.096578,0.096578,1215045172
2019-06-03,0.096586,0.098342,0.077631,0.079470,0.079470,1072362334
2019-06-10,0.079430,0.096988,0.078350,0.092321,0.092321,1329596285
2019-06-17,0.092291,0.102144,0.085559,0.096644,0.096644,1191549478
2019-06-24,0.096644,0.106910,0.082098,0.082098,0.082098,1450011382
2019-07-01,0.082098,0.085895,0.076027,0.079964,0.079964,997179293
2019-07-08,0.079932,0.082259,0.059371,0.059429,0.059429,796814439
2019-07-15,0.059413,0.065132,0.050071,0.061203,0.061203,602043182
2019-07-22,0.061208,0.063677,0.054027,0.059474,0.059474,363830811
2019-07-29,0.059379,0.061975,0.056193,0.056271,0.056271,299300198
2019-08-05,0.056270,0.058363,0.047473,0.054981,0.054981,363164780
2019-08-12,0.054796,0.054796,0.044860,0.050731,0.050731,310251559
2019-08-19,0.050725,0.052605,0.046046,0.049439,0.049439,414112770
2019-08-26,0.049454,0.050944,0.043396,0.044543,0.044543,371618185
2019-09-02,0.044555,0.047653,0.043422,0.046719,0.046719,327509683
2019-09-09,0.046706,0.048140,0.044423,0.046799,0.046799,339419494
2019-09-16,0.046815,0.054921,0.046099,0.049111,0.049111,663475015
2019-09-23,0.049045,0.049555,0.035643,0.037486,0.037486,577664531
2019-09-30,0.037474,0.040385,0.036422,0.039324,0.039324,292814530
2019-10-07,0.039305,0.043313,0.038630,0.041325,0.041325,355388819
2019-10-14,0.041325,0.042162,0.037591,0.039529,0.039529,282284269
2019-10-21,0.039543,0.043177,0.035786,0.042335,0.042335,500358400
2019-10-28,0.042315,0.044553,0.040456,0.041930,0.041930,484706180
2019-11-04,0.041889,0.046105,0.041380,0.043958,0.043958,463591215
2019-11-11,0.043971,0.046423,0.042329,0.045421,0.045421,451203593
2019-11-18,0.045403,0.046652,0.034611,0.035588,0.035588,550151395
2019-11-25,0.035543,0.042268,0.033336,0.039587,0.039587,515043137
2019-12-02,0.039612,0.039769,0.036550,0.038948,0.038948,254948008
2019-12-09,0.038932,0.038974,0.034808,0.036653,0.036653,263062881
2019-12-16,0.036662,0.036716,0.030885,0.034466,0.034466,284213552
2019-12-23,0.034441,0.035050,0.032226,0.034284,0.034284,204590431
2019-12-30,0.034278,0.035356,0.032448,0.034721,0.034721,172230819
2020-01-06,0.034751,0.038551,0.034674,0.037690,0.037690,332822936
2020-01-13,0.037696,0.045765,0.036776,0.041979,0.041979,656276271
2020-01-20,0.041920,0.046548,0.041448,0.044581,0.044581,505849718
2020-01-27,0.044627,0.058450,0.044230,0.055768,0.055768,1048006530
2020-02-03,0.055724,0.062280,0.054237,0.061809,0.061809,896462863
2020-02-10,0.061824,0.072070,0.057385,0.062654,0.062654,1393797467
2020-02-17,0.062560,0.063038,0.055936,0.061510,0.061510,1254477476
2020-02-24,0.061544,0.061698,0.045262,0.045932,0.045932,1091742416
2020-03-02,0.045884,0.052307,0.042981,0.043291,0.043291,775472870
2020-03-09,0.043231,0.043947,0.019130,0.027120,0.027120,846678086
2020-03-16,0.027111,0.033702,0.022220,0.027089,0.027089,683148156
2020-03-23,0.027089,0.031210,0.026753,0.028249,0.028249,588186283
2020-03-30,0.028218,0.033057,0.028124,0.032003,0.032003,604607189
2020-04-06,0.031999,0.036869,0.031934,0.033806,0.033806,667036999
2020-04-13,0.033782,0.036838,0.031242,0.035816,0.035816,584988354
2020-04-20,0.035806,0.046224,0.034032,0.045879,0.045879,850473883
2020-04-27,0.045938,0.054257,0.044644,0.048929,0.048929,1186152470
2020-05-04,0.048964,0.053539,0.045003,0.047677,0.047677,1116773224
2020-05-11,0.047696,0.052078,0.045490,0.051343,0.051343,1052050729
2020-05-18,0.051294,0.057482,0.050575,0.052641,0.052641,1265326968
2020-05-25,0.052188,0.086029,0.051129,0.074352,0.074352,2733403486
2020-06-01,0.074244,0.090089,0.073659,0.086654,0.086654,3328003348
2020-06-08,0.086703,0.087013,0.074332,0.076748,0.076748,1622425056
2020-06-15,0.076748,0.084455,0.069770,0.078475,0.078475,1616917265
2020-06-22,0.078472,0.087011,0.076109,0.080392,0.080392,1396015220
2020-06-29,0.080392,0.101483,0.080338,0.098211,0.098211,2348338690
2020-07-06,0.098211,0.136554,0.097334,0.126783,0.126783,3978349459
2020-07-13,0.126783,0.134829,0.118482,0.123712,0.123712,2332082014
2020-07-20,0.123723,0.153705,0.116913,0.148108,0.148108,2316796925
2020-07-27,0.147891,0.150220,0.130184,0.133505,0.133505,3107761570
2020-08-03,0.133498,0.152014,0.132596,0.145244,0.145244,2550874020
2020-08-10,0.145381,0.146591,0.124850,0.138471,0.138471,2795870390
2020-08-17,0.138471,0.144117,0.120038,0.121595,0.121595,2355016136
2020-08-24,0.121581,0.126310,0.104409,0.117437,0.117437,2274757579
2020-08-31,0.117493,0.127359,0.086839,0.093060,0.093060,3269000296
2020-09-07,0.093072,0.099751,0.086930,0.094856,0.094856,4697235940
2020-09-14,0.094906,0.098179,0.088361,0.089433,0.089433,5312987601
2020-09-21,0.089459,0.102311,0.075886,0.101287,0.101287,4262972429
2020-09-28,0.101288,0.106451,0.090331,0.096348,0.096348,4951286763
2020-10-05,0.096404,0.110540,0.089896,0.106538,0.106538,5411268473
2020-10-12,0.106547,0.114137,0.102537,0.107388,0.107388,4378396610
2020-10-19,0.107416,0.112414,0.101226,0.106351,0.106351,5613387421
2020-10-26,0.106351,0.107381,0.090363,0.098197,0.098197,5681461445
2020-11-02,0.098197,0.113187,0.088048,0.106621,0.106621,5478978965
2020-11-09,0.106621,0.108621,0.098801,0.100531,0.100531,4037502795
2020-11-16,0.100531,0.152735,0.099656,0.144760,0.144760,6674071317
2020-11-23,0.144760,0.182066,0.123439,0.166639,0.166639,14235411516
2020-11-30,0.166630,0.173851,0.146573,0.158867,0.158867,10001529042
2020-12-07,0.158876,0.159041,0.130468,0.153964,0.153964,5747555286
2020-12-14,0.154016,0.174342,0.149769,0.161988,0.161988,5776585095
2020-12-21,0.162004,0.166846,0.127420,0.154422,0.154422,9123292223
2020-12-28,0.154440,0.208679,0.153445,0.204995,0.204995,12516446878
2021-01-04,0.205236,0.353344,0.194450,0.304895,0.304895,30627294564
2021-01-11,0.304996,0.395653,0.233033,0.379852,0.379852,27415450604
2021-01-18,0.379735,0.395443,0.283576,0.353881,0.353881,22674159877
2021-01-25,0.353850,0.375405,0.305461,0.344898,0.344898,19116315145
2021-02-01,0.344817,0.702539,0.334194,0.663238,0.663238,43714816182
2021-02-08,0.662380,0.973325,0.634283,0.848419,0.848419,60964105224
2021-02-15,0.847825,1.193958,0.717115,1.100520,1.100520,49768499565
2021-02-22,1.100406,1.476653,0.824145,1.308059,1.308059,88252251025
2021-03-01,1.309792,1.342408,1.041156,1.133367,1.133367,46873178455
2021-03-08,1.132939,1.214923,0.993052,1.059154,1.059154,30557864326
2021-03-15,1.058601,1.473155,1.004308,1.189140,1.189140,51839112698
2021-03-22,1.189203,1.279076,1.055945,1.191124,1.191124,29989136927
2021-03-29,1.190976,1.245915,1.166279,1.191420,1.191420,19003504458
2021-04-05,1.191552,1.340895,1.165118,1.266735,1.266735,24178195538
2021-04-12,1.266206,1.557761,1.098977,1.275501,1.275501,42953139938
2021-04-19,1.278005,1.322387,0.935227,1.088250,1.088250,32521907186
2021-04-26,1.090186,1.410331,1.082105,1.326812,1.326812,19881803394
2021-05-03,1.326938,1.829795,1.258929,1.770562,1.770562,40566469392
2021-05-10,1.766068,2.461766,1.505321,2.309113,2.309113,67440005358
2021-05-17,2.300190,2.325002,1.028031,1.325436,1.325436,71022869614
2021-05-24,1.316236,1.832433,1.270361,1.577279,1.577279,38245152482
2021-05-31,1.575644,1.888650,1.527209,1.678248,1.678248,24812938106
2021-06-07,1.677226,1.740569,1.358179,1.558359,1.558359,20944449324
2021-06-14,1.557019,1.611401,1.308951,1.429188,1.429188,15245702030
2021-06-21,1.427028,1.436257,1.002985,1.335202,1.335202,28204320804
2021-06-28,1.337114,1.493717,1.286607,1.458184,1.458184,15469379464
2021-07-05,1.461221,1.461221,1.288597,1.348145,1.348145,9706456964
2021-07-12,1.348264,1.373091,1.152655,1.183698,1.183698,10195360907
2021-07-19,1.181999,1.247973,1.021433,1.228501,1.228501,9893181568
2021-07-26,1.228722,1.399011,1.215360,1.317730,1.317730,13142521090
2021-08-02,1.315770,1.494273,1.263189,1.427830,1.427830,13504226945
2021-08-09,1.426617,2.250360,1.394436,2.169153,2.169153,38607766518
2021-08-16,2.167868,2.718612,1.887675,2.713725,2.713725,41308968435
2021-08-23,2.708616,2.967398,2.473766,2.855986,2.855986,51504035842
2021-08-30,2.850741,3.099186,2.706473,2.910824,2.910824,36515633914
2021-09-06,2.911581,2.926230,2.040953,2.581727,2.581727,53302791565
2021-09-13,2.582778,2.590281,2.265415,2.282299,2.282299,24450147350
2021-09-20,2.283438,2.458108,1.923280,2.208495,2.208495,36627952634
2021-09-27,2.212038,2.320416,2.023027,2.252873,2.252873,20052728046
2021-10-04,2.251848,2.369656,2.116876,2.197214,2.197214,16290931965
2021-10-11,2.191907,2.249355,2.075584,2.156963,2.156963,18994169344
2021-10-18,2.157833,2.296410,2.095114,2.123435,2.123435,19746762175
2021-10-25,2.119801,2.199589,1.833420,1.965026,1.965026,22398856361
2021-11-01,1.964962,2.144626,1.917960,2.021872,2.021872,19163054712
2021-11-08,2.021946,2.375914,1.944602,2.040853,2.040853,26916301454
2021-11-15,2.041248,2.094682,1.710864,1.839763,1.839763,14976749275
2021-11-22,1.838291,1.839811,1.433618,1.592855,1.592855,15210745797
2021-11-29,1.594501,1.756863,1.205124,1.378105,1.378105,18784259739
2021-12-06,1.379189,1.477548,1.195143,1.347282,1.347282,13175634464
2021-12-13,1.347895,1.357773,1.187881,1.244661,1.244661,9626689651
2021-12-20,1.243437,1.490347,1.202716,1.456045,1.456045,9566715976
2021-12-27,1.455838,1.590728,1.287365,1.377584,1.377584,9817608184
2022-01-03,1.377599,1.377599,1.138116,1.173860,1.173860,9285853553
2022-01-10,1.173786,1.420641,1.080153,1.407251,1.407251,11505723779
2022-01-17,1.408210,1.631298,0.933397,1.122371,1.122371,23865262935
2022-01-24,1.122782,1.149648,0.959124,1.079047,1.079047,7441235357
