Date,Open,High,Low,Close,Adj Close,Volume
2018-08-20,98.395500,102.053001,88.331398,95.302101,95.302101,178302700
2018-08-27,95.273804,124.922997,93.547798,120.496002,120.496002,252252900
2018-09-03,120.108002,140.098999,101.457001,106.216003,106.216003,312976300
2018-09-10,105.970001,122.222000,97.575798,117.038002,117.038002,263426000
2018-09-17,117.503998,127.708000,104.582001,122.496002,122.496002,278139500
2018-09-24,122.342003,123.225998,111.928001,116.255997,116.255997,226688500
2018-10-01,115.672997,119.820999,112.112000,113.717003,113.717003,171590500
2018-10-08,113.570000,116.272003,99.683098,100.906998,100.906998,373089700
2018-10-15,100.836998,111.272003,99.308502,105.099998,105.099998,147069600
2018-10-22,105.002998,109.751999,102.124001,104.975998,104.975998,110367700
2018-10-29,104.642998,112.067001,100.806000,111.795998,111.795998,89023300
2018-11-05,111.985001,113.652000,102.681000,106.375999,106.375999,101207100
2018-11-12,106.960999,107.314003,80.684898,89.392998,89.392998,154577700
2018-11-19,89.381599,89.450600,53.098202,58.053299,58.053299,151729800
2018-11-26,58.131401,65.741600,52.279499,59.101021,59.101021,112251596
2018-12-03,59.403637,59.403637,42.976990,47.746719,47.746719,104181459
2018-12-10,47.509979,48.229340,38.072208,39.339485,39.339485,81972996
2018-12-17,39.360180,55.784477,39.244469,52.755779,52.755779,109903147
2018-12-24,52.796471,58.170731,43.913193,48.364307,48.364307,117060425
2018-12-31,48.435173,55.000343,45.556129,54.876587,54.876587,101596390
2019-01-07,54.932880,55.261497,42.843086,43.110401,43.110401,134004206
2019-01-14,43.108334,46.555847,43.108334,44.113064,44.113064,177675559
2019-01-21,44.114956,47.107635,43.718678,46.575417,46.575417,235108390
2019-01-28,46.693199,46.693199,41.995079,42.903839,42.903839,298815287
2019-02-04,42.966343,49.828899,42.153320,49.827671,49.827671,347785879
2019-02-11,49.911797,50.741508,46.302853,48.068752,48.068752,374380950
2019-02-18,48.014481,56.827454,48.014481,49.010468,49.010468,451849818
2019-02-25,48.877296,50.272160,48.700623,50.107738,50.107738,478558855
2019-03-04,50.119785,52.098602,47.174274,50.948212,50.948212,493506836
2019-03-11,50.890095,55.374634,49.376240,53.535606,53.535606,631246695
2019-03-18,53.587418,56.737675,52.696281,53.744678,53.744678,665407500
2019-03-25,53.798145,56.497330,50.380131,55.885338,55.885338,651140119
2019-04-01,55.880993,72.326530,55.828999,69.807007,69.807007,743582659
2019-04-08,69.823143,72.507454,62.813061,66.581505,66.581505,820836181
2019-04-15,66.589058,70.244545,63.960957,68.718506,68.718506,697547205
2019-04-22,68.686432,71.011688,59.985405,61.229954,61.229954,921269134
2019-04-29,61.249252,68.454918,59.778355,66.080147,66.080147,285458372
2019-05-06,66.057526,79.713142,63.669830,74.207863,74.207863,340723335
2019-05-13,74.214813,96.761581,73.524788,90.621643,90.621643,460233998
2019-05-20,90.601730,92.424316,81.007195,91.995186,91.995186,1031240116
2019-05-27,92.023392,98.859055,89.461693,94.944893,94.944893,920654208
2019-06-03,94.964233,95.795273,81.329010,83.784119,83.784119,862119602
2019-06-10,83.680046,97.641518,82.686371,95.863197,95.863197,1339755983
2019-06-17,95.830208,120.073807,95.684685,115.132637,115.132637,1176591699
2019-06-24,115.213257,119.433472,87.079597,87.744942,87.744942,1183281729
2019-07-01,87.759079,107.183220,82.011810,107.183220,107.183220,1021631259
2019-07-08,107.095711,107.318138,85.653008,85.917221,85.917221,900537655
2019-07-15,86.107956,90.319572,71.418320,83.957359,83.957359,849880478
2019-07-22,83.966881,85.377037,77.148605,79.490677,79.490677,637642492
2019-07-29,79.427719,89.156815,77.309273,88.180107,88.180107,621096911
2019-08-05,88.184303,97.605103,88.100960,92.253532,92.253532,723203815
2019-08-12,92.276253,92.276253,74.596100,88.024773,88.024773,552059132
2019-08-19,88.070236,90.980804,78.538895,80.373100,80.373100,608309210
2019-08-26,80.426033,83.487724,66.274910,71.776802,71.776802,476743113
2019-09-02,71.745277,79.549889,70.049034,77.375954,77.375954,445858469
2019-09-09,77.404640,77.512955,70.159447,75.691063,75.691063,505654378
2019-09-16,75.698898,82.010445,71.453667,73.188583,73.188583,678068188
2019-09-23,73.176804,73.188705,54.893932,56.164516,56.164516,720797927
2019-09-30,56.167706,58.186699,53.906956,55.495476,55.495476,544279835
2019-10-07,55.446465,57.609776,52.853210,53.525482,53.525482,530813622
2019-10-14,53.506557,60.703766,51.829350,56.423534,56.423534,638874117
2019-10-21,56.435390,64.403503,51.275509,59.752869,59.752869,874311461
2019-10-28,59.789650,65.190353,57.578159,63.467377,63.467377,1519768999
2019-11-04,63.343876,66.276024,60.152882,63.902664,63.902664,1524312042
2019-11-11,63.891048,65.875618,61.438305,62.144680,62.144680,1325245522
2019-11-18,62.134197,62.603943,48.222195,48.222195,48.222195,1248890282
2019-11-25,48.233799,57.139252,46.025486,53.586262,53.586262,918513620
2019-12-02,53.599102,55.615612,52.091000,54.243366,54.243366,943878089
2019-12-09,54.245136,54.834641,50.115345,50.924957,50.924957,849347839
2019-12-16,50.922733,51.245052,44.393673,47.455925,47.455925,773087549
2019-12-23,47.473400,48.774200,44.857929,46.829258,46.829258,666551529
2019-12-30,46.841393,54.777561,44.397278,54.096893,54.096893,544866219
2020-01-06,54.092194,63.984764,53.996861,59.324764,59.324764,491098034
2020-01-13,59.296955,71.928421,56.794975,65.126289,65.126289,731827281
2020-01-20,65.164032,66.768158,58.163483,63.870396,63.870396,398774508
2020-01-27,63.883743,77.843819,63.698360,75.039391,75.039391,609650843
2020-02-03,74.982712,87.652130,73.836639,87.619263,87.619263,710316758
2020-02-10,87.709877,96.777382,80.912369,88.419647,88.419647,1063021278
2020-02-17,88.153862,88.807549,75.309441,84.996689,84.996689,970830314
2020-02-24,85.056068,86.022820,63.576675,64.736420,64.736420,876545020
2020-03-02,64.725410,70.088570,56.124020,56.371769,56.371769,776207066
2020-03-09,56.323605,57.118271,26.703888,38.070606,38.070606,938175420
2020-03-16,38.026840,45.151913,29.890364,38.343227,38.343227,930818856
2020-03-23,38.230328,51.396122,37.974590,44.108952,44.108952,1005613943
2020-03-30,44.109451,54.935562,43.965050,53.490597,53.490597,943736828
2020-04-06,53.470455,60.013878,52.598896,53.981926,53.981926,840353090
2020-04-13,54.119431,58.569260,51.319454,57.447842,57.447842,834078928
2020-04-20,57.457672,62.056660,54.466457,61.228275,61.228275,738398991
2020-04-27,61.223484,68.365967,61.222137,62.441116,62.441116,790761292
2020-05-04,62.439548,65.784073,55.443089,58.858376,58.858376,800150333
2020-05-11,58.822826,66.977684,56.633011,65.212204,65.212204,725562722
2020-05-18,65.213043,67.700851,60.353317,61.193382,61.193382,577451339
2020-05-25,61.097298,68.575317,60.434010,65.065262,65.065262,589708751
2020-06-01,65.058159,70.055283,63.740898,66.610397,66.610397,563250843
2020-06-08,66.605209,70.045120,63.265614,65.733429,65.733429,434705891
2020-06-15,65.737862,66.670708,62.165848,64.548912,64.548912,479789922
2020-06-22,64.581818,67.479546,61.063549,63.314903,63.314903,487011340
2020-06-29,63.436996,66.958290,61.695324,63.220116,63.220116,518280601
2020-07-06,63.220116,70.240707,62.781086,69.133720,69.133720,590732467
2020-07-13,69.133720,72.524948,66.733116,68.772476,68.772476,492071060
2020-07-20,68.783226,78.007637,68.725838,77.942444,77.942444,491138083
2020-07-27,77.944534,90.534874,75.078918,84.967400,84.967400,732996086
2020-08-03,84.921577,96.435616,84.159607,93.056572,93.056572,734633852
2020-08-10,93.114105,95.267685,84.513718,91.220230,91.220230,644447496
2020-08-17,91.220230,105.522514,89.117485,91.312607,91.312607,804811639
2020-08-24,91.355560,96.293449,86.175095,96.148193,96.148193,712598083
2020-08-31,96.214012,98.624413,74.667778,80.332649,80.332649,1128880821
2020-09-07,80.235077,90.851784,77.043709,89.504234,89.504234,77483329567
2020-09-14,89.002014,97.301163,82.579720,93.361771,93.361771,3461713574
2020-09-21,93.219917,99.619179,85.185638,97.181854,97.181854,3000067645
2020-09-28,97.160324,112.950180,94.127693,105.563141,105.563141,4562046538
2020-10-05,105.635666,126.030563,102.519394,125.921875,125.921875,5787325123
2020-10-12,125.777916,134.708862,118.803185,123.626007,123.626007,5848447719
2020-10-19,123.686333,133.711136,116.704338,130.799316,130.799316,7246679907
2020-10-26,130.799347,138.796875,117.992790,126.555298,126.555298,7835431785
2020-11-02,126.555290,128.039063,110.042336,120.334145,120.334145,8697907493
2020-11-09,120.334152,121.980515,110.270500,114.620941,114.620941,6307625092
2020-11-16,114.620949,129.508469,113.545059,123.333878,123.333878,7213901532
2020-11-23,123.333878,142.082077,109.002876,123.992523,123.992523,9091249380
2020-11-30,123.993614,135.700500,121.840027,134.650558,134.650558,6297785520
2020-12-07,134.649780,152.189041,127.584549,151.909927,151.909927,5639819607
2020-12-14,151.913528,163.154495,147.752396,152.500015,152.500015,7883863985
2020-12-21,152.502258,170.609299,143.191391,157.258270,157.258270,8527934979
2020-12-28,157.266922,169.142136,129.235489,138.064423,138.064423,10197858984
2021-01-04,138.130280,189.278656,129.675537,185.137985,185.137985,10139668881
2021-01-11,185.140594,185.140594,143.451920,159.582825,159.582825,11602145728
2021-01-18,159.580597,165.258560,122.948891,137.470474,137.470474,9262032673
2021-01-25,137.468811,150.008759,124.123863,138.060699,138.060699,6882479107
2021-02-01,138.052551,158.189270,135.784363,150.741226,150.741226,6809592548
2021-02-08,150.719269,254.201355,147.624237,230.699631,230.699631,11237405926
2021-02-15,230.633102,288.237244,203.365494,247.650024,247.650024,10136110226
2021-02-22,247.643188,247.755539,171.288986,217.989517,217.989517,5969011639
2021-03-01,218.029205,232.478653,198.503098,208.657867,208.657867,4475688157
2021-03-08,208.658005,240.555588,204.301010,233.178284,233.178284,4002052760
2021-03-15,233.103424,242.452744,213.044296,233.209991,233.209991,3737228725
2021-03-22,233.226181,238.204895,207.606735,233.973663,233.973663,3762514549
2021-03-29,233.965881,272.899750,229.843521,261.990326,261.990326,4306034819
2021-04-05,261.301819,329.863525,251.757355,327.317261,327.317261,4300660965
2021-04-12,329.245148,379.727570,292.784149,337.785828,337.785828,5478298843
2021-04-19,338.248260,424.875122,302.026764,355.370605,355.370605,7671201110
2021-04-26,355.677673,439.622253,343.823090,405.129242,405.129242,4335647725
2021-05-03,404.497284,517.620239,376.187103,483.583618,483.583618,5586858225
2021-05-10,483.709991,497.188049,370.651489,390.914673,390.914673,4113274564
2021-05-17,390.812164,390.812164,153.369370,227.929077,227.929077,4996002403
2021-05-24,226.516830,296.696136,216.076233,262.333740,262.333740,3034278305
2021-05-31,261.929169,315.664215,243.028961,272.594696,272.594696,2228198656
2021-06-07,272.602844,282.705750,223.110504,261.194611,261.194611,1919784994
2021-06-14,260.703461,288.409668,248.526764,264.600861,264.600861,1620441997
2021-06-21,264.696136,265.738098,180.875534,211.199066,211.199066,1958752476
2021-06-28,211.671768,227.022034,199.608536,219.841415,219.841415,1292098119
2021-07-05,219.961960,231.428772,199.929337,211.521439,211.521439,1176174037
2021-07-12,211.582367,216.633224,190.309052,199.520157,199.520157,1047309874
2021-07-19,199.443039,214.436478,178.873642,213.487457,213.487457,1081036365
2021-07-26,213.547684,249.384933,212.766785,236.231445,236.231445,1516840913
2021-08-02,235.997589,275.882568,223.147186,256.853729,256.853729,1548299031
2021-08-09,257.146515,279.495544,252.562592,272.236938,272.236938,1552667592
2021-08-16,272.070099,306.623138,247.407059,305.607056,305.607056,1507468586
2021-08-23,306.470978,339.544800,286.299438,291.571960,291.571960,1893803007
2021-08-30,291.853668,318.992340,279.577087,315.196075,315.196075,1572525209
2021-09-06,315.458588,321.720123,234.769302,256.324341,256.324341,1931042178
2021-09-13,256.512787,275.774261,243.538376,259.926361,259.926361,1657062861
2021-09-20,259.950928,261.401215,213.114761,234.109711,234.109711,1697902250
2021-09-27,234.746704,263.531372,228.381622,259.007904,259.007904,1548686658
2021-10-04,259.360168,295.782837,251.824585,270.700439,270.700439,1508318178
2021-10-11,270.348724,283.150085,253.606140,260.804047,260.804047,1337195053
2021-10-18,261.076019,294.863495,252.070343,289.765778,289.765778,1353461635
2021-10-25,289.556122,296.737213,249.097519,273.707031,273.707031,1892345479
2021-11-01,274.159882,278.417969,249.774399,267.104034,267.104034,1389450045
2021-11-08,267.199707,293.957184,252.407898,275.136597,275.136597,1935449982
2021-11-15,275.096497,278.804840,224.171082,250.879700,250.879700,1531482645
2021-11-22,250.739090,251.168060,218.708984,239.053314,239.053314,1442845077
2021-11-29,239.380157,250.198715,179.199554,201.270142,201.270142,1554186090
2021-12-06,201.402618,214.107208,186.152191,198.017761,198.017761,1193634368
2021-12-13,198.109756,199.049042,177.215164,183.847778,183.847778,1014030521
2021-12-20,183.895935,218.172119,179.360489,217.108597,217.108597,1205814017
2021-12-27,217.180313,251.870102,203.341370,239.371704,239.371704,1507920524
2022-01-03,239.374924,239.459549,179.703308,190.565475,190.565475,1184469816
2022-01-10,190.582306,230.260788,179.779755,224.066055,224.066055,1363227238
2022-01-17,224.018127,229.678543,142.233231,156.395752,156.395752,1306193746
2022-01-24,156.421738,157.959000,135.324646,147.919083,147.919083,1089521919
2022-01-31,147.989197,147.989197,141.274643,146.770828,146.770828,128881728
